onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	experiment	session	subject
2423.263	0.251	2478914	STUDY_ORIENT	n/a	1	3	CORAZON	n/a	PELAJE	CORAZON	21	PAL1	0	R1238N
2423.514	0.599	2479165	STUDY_ORIENT_OFF	n/a	1	3	CORAZON	n/a	PELAJE	CORAZON	21	PAL1	0	R1238N
2424.113	4.017	2479764	STUDY_PAIR	n/a	1	3	CORAZON	n/a	PELAJE	CORAZON	21	PAL1	0	R1238N
2428.13	1.017	2483781	PAIR_OFF	n/a	1	3	CORAZON	n/a	PELAJE	CORAZON	21	PAL1	0	R1238N
2429.147	0.267	2484798	STUDY_ORIENT	n/a	2	2	BOTA	n/a	BOTA	CORONA	21	PAL1	0	R1238N
2429.414	0.567	2485065	STUDY_ORIENT_OFF	n/a	2	2	BOTA	n/a	BOTA	CORONA	21	PAL1	0	R1238N
2429.981	4.018	2485632	STUDY_PAIR	n/a	2	2	BOTA	n/a	BOTA	CORONA	21	PAL1	0	R1238N
2433.999	1.017	2489650	PAIR_OFF	n/a	2	2	BOTA	n/a	BOTA	CORONA	21	PAL1	0	R1238N
2435.016	0.265	2490667	STUDY_ORIENT	n/a	3	1	PIPA	HOYO	PIPA	HOYO	21	PAL1	0	R1238N
2435.281	0.685	2490932	STUDY_ORIENT_OFF	n/a	3	1	PIPA	HOYO	PIPA	HOYO	21	PAL1	0	R1238N
2435.966	4.017	2491617	STUDY_PAIR	n/a	3	1	PIPA	HOYO	PIPA	HOYO	21	PAL1	0	R1238N
2439.983	1.001	2495634	PAIR_OFF	n/a	3	1	PIPA	HOYO	PIPA	HOYO	21	PAL1	0	R1238N
2440.984	0.0	2496635	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2440.984	12.116	2496635	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2453.1	0.001	2508751	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2453.101	0.016	2508752	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2453.117	0.267	2508768	TEST_ORIENT	n/a	3	1	PIPA	HOYO	PIPA	HOYO	21	PAL1	0	R1238N
2453.384	0.667	2509035	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2454.051	0.0	2509702	TEST_PROBE	n/a	3	1	PIPA	HOYO	PIPA	HOYO	21	PAL1	0	R1238N
2454.051	1.147	2509702	REC_START	n/a	3	-999	n/a	HOYO	n/a	n/a	21	PAL1	0	R1238N
2455.198	0.414	2510849	REC_EVENT	1147	3	1	PIPA	PIPA	PIPA	HOYO	21	PAL1	0	R1238N
2455.612	2.456	2511263	REC_EVENT	1561	3	1	PIPA	HOYO	PIPA	HOYO	21	PAL1	0	R1238N
2458.068	1.011	2513719	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2459.079	0.022	2514730	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2459.101	0.267	2514752	TEST_ORIENT	n/a	2	2	BOTA	n/a	BOTA	CORONA	21	PAL1	0	R1238N
2459.368	0.668	2515019	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2460.036	0.0	2515687	TEST_PROBE	n/a	2	2	BOTA	n/a	BOTA	CORONA	21	PAL1	0	R1238N
2460.036	4.016	2515687	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2464.052	0.674	2519703	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2464.726	0.326	2520377	REC_EVENT	4690	2	2	BOTA	<>	BOTA	CORONA	21	PAL1	0	R1238N
2465.052	0.017	2520703	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2465.069	0.266	2520720	TEST_ORIENT	n/a	1	3	CORAZON	n/a	PELAJE	CORAZON	21	PAL1	0	R1238N
2465.335	0.734	2520986	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2466.069	0.0	2521720	TEST_PROBE	n/a	1	3	CORAZON	n/a	PELAJE	CORAZON	21	PAL1	0	R1238N
2466.069	4.017	2521720	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2470.086	0.905	2525737	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2470.991	0.095	2526642	REC_EVENT	4922	1	3	CORAZON	<>	PELAJE	CORAZON	21	PAL1	0	R1238N
2471.086	0.01	2526737	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2471.096	7.224	2526747	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	21	PAL1	0	R1238N
2478.32	10.928	2533970	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2489.248	0.007	2544898	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2489.255	0.251	2544905	STUDY_ORIENT	n/a	1	3	TABLERO	CUADRADO	TABLERO	CUEVA	22	PAL1	0	R1238N
2489.506	0.699	2545156	STUDY_ORIENT_OFF	n/a	1	3	TABLERO	CUADRADO	TABLERO	CUEVA	22	PAL1	0	R1238N
2490.205	4.018	2545855	STUDY_PAIR	n/a	1	3	TABLERO	CUADRADO	TABLERO	CUEVA	22	PAL1	0	R1238N
2494.223	1.016	2549873	PAIR_OFF	n/a	1	3	TABLERO	CUADRADO	TABLERO	CUEVA	22	PAL1	0	R1238N
2495.239	0.268	2550889	STUDY_ORIENT	n/a	2	2	SAPO	SAPO	SAPO	FUERTE	22	PAL1	0	R1238N
2495.507	0.682	2551157	STUDY_ORIENT_OFF	n/a	2	2	SAPO	SAPO	SAPO	FUERTE	22	PAL1	0	R1238N
2496.189	4.018	2551839	STUDY_PAIR	n/a	2	2	SAPO	SAPO	SAPO	FUERTE	22	PAL1	0	R1238N
2500.207	1.016	2555857	PAIR_OFF	n/a	2	2	SAPO	SAPO	SAPO	FUERTE	22	PAL1	0	R1238N
2501.223	0.267	2556873	STUDY_ORIENT	n/a	3	1	OVEJA	OVEJA	CUADRADO	OVEJA	22	PAL1	0	R1238N
2501.49	0.667	2557140	STUDY_ORIENT_OFF	n/a	3	1	OVEJA	OVEJA	CUADRADO	OVEJA	22	PAL1	0	R1238N
2502.157	4.017	2557807	STUDY_PAIR	n/a	3	1	OVEJA	OVEJA	CUADRADO	OVEJA	22	PAL1	0	R1238N
2506.174	1.0	2561824	PAIR_OFF	n/a	3	1	OVEJA	OVEJA	CUADRADO	OVEJA	22	PAL1	0	R1238N
2507.174	0.0	2562824	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2507.174	15.553	2562824	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2522.727	0.001	2578376	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2522.728	0.016	2578377	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2522.744	0.267	2578393	TEST_ORIENT	n/a	3	1	OVEJA	OVEJA	CUADRADO	OVEJA	22	PAL1	0	R1238N
2523.011	0.717	2578660	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2523.728	0.0	2579377	TEST_PROBE	n/a	3	1	OVEJA	OVEJA	CUADRADO	OVEJA	22	PAL1	0	R1238N
2523.728	3.617	2579377	REC_START	n/a	3	-999	n/a	OVEJA	n/a	n/a	22	PAL1	0	R1238N
2527.345	0.4	2582994	REC_EVENT	3617	3	1	OVEJA	OVEJA	CUADRADO	OVEJA	22	PAL1	0	R1238N
2527.745	1.0	2583394	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2528.745	0.017	2584394	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2528.762	0.266	2584411	TEST_ORIENT	n/a	2	2	SAPO	SAPO	SAPO	FUERTE	22	PAL1	0	R1238N
2529.028	0.667	2584677	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2529.695	0.001	2585344	TEST_PROBE	n/a	2	2	SAPO	SAPO	SAPO	FUERTE	22	PAL1	0	R1238N
2529.696	1.858	2585345	REC_START	n/a	2	-999	n/a	SAPO	n/a	n/a	22	PAL1	0	R1238N
2531.554	2.158	2587203	REC_EVENT	1858	2	2	SAPO	SAPO	SAPO	FUERTE	22	PAL1	0	R1238N
2533.712	1.0	2589361	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2534.712	0.017	2590361	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2534.729	0.267	2590378	TEST_ORIENT	n/a	1	3	TABLERO	CUADRADO	TABLERO	CUEVA	22	PAL1	0	R1238N
2534.996	0.583	2590645	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2535.579	0.001	2591228	TEST_PROBE	n/a	1	3	TABLERO	CUADRADO	TABLERO	CUEVA	22	PAL1	0	R1238N
2535.58	1.478	2591229	REC_START	n/a	1	-999	n/a	CUADRADO	n/a	n/a	22	PAL1	0	R1238N
2537.058	2.538	2592707	REC_EVENT	1478	1	3	TABLERO	CUADRADO	TABLERO	CUEVA	22	PAL1	0	R1238N
2539.596	1.0	2595245	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2540.596	0.01	2596245	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2540.606	7.724	2596255	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	22	PAL1	0	R1238N
2548.33	10.929	2603979	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2559.259	0.006	2614908	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2559.265	0.267	2614914	STUDY_ORIENT	n/a	1	1	LABIO	JUGO	LABIO	CORBATA	23	PAL1	0	R1238N
2559.532	0.616	2615181	STUDY_ORIENT_OFF	n/a	1	1	LABIO	JUGO	LABIO	CORBATA	23	PAL1	0	R1238N
2560.148	4.017	2615797	STUDY_PAIR	n/a	1	1	LABIO	JUGO	LABIO	CORBATA	23	PAL1	0	R1238N
2564.165	1.017	2619814	PAIR_OFF	n/a	1	1	LABIO	JUGO	LABIO	CORBATA	23	PAL1	0	R1238N
2565.182	0.267	2620831	STUDY_ORIENT	n/a	2	2	COMIDA	COMIDA	CAPA	COMIDA	23	PAL1	0	R1238N
2565.449	0.65	2621098	STUDY_ORIENT_OFF	n/a	2	2	COMIDA	COMIDA	CAPA	COMIDA	23	PAL1	0	R1238N
2566.099	4.017	2621748	STUDY_PAIR	n/a	2	2	COMIDA	COMIDA	CAPA	COMIDA	23	PAL1	0	R1238N
2570.116	1.017	2625764	PAIR_OFF	n/a	2	2	COMIDA	COMIDA	CAPA	COMIDA	23	PAL1	0	R1238N
2571.133	0.267	2626781	STUDY_ORIENT	n/a	3	3	JUGO	n/a	AUTO	JUGO	23	PAL1	0	R1238N
2571.4	0.584	2627048	STUDY_ORIENT_OFF	n/a	3	3	JUGO	n/a	AUTO	JUGO	23	PAL1	0	R1238N
2571.984	4.017	2627632	STUDY_PAIR	n/a	3	3	JUGO	n/a	AUTO	JUGO	23	PAL1	0	R1238N
2576.001	1.001	2631649	PAIR_OFF	n/a	3	3	JUGO	n/a	AUTO	JUGO	23	PAL1	0	R1238N
2577.002	0.0	2632650	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2577.002	10.034	2632650	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2587.036	0.0	2642684	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2587.036	0.016	2642684	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2587.052	0.267	2642700	TEST_ORIENT	n/a	1	1	LABIO	JUGO	LABIO	CORBATA	23	PAL1	0	R1238N
2587.319	0.567	2642967	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2587.886	0.001	2643534	TEST_PROBE	n/a	1	1	LABIO	JUGO	LABIO	CORBATA	23	PAL1	0	R1238N
2587.887	0.956	2643535	REC_START	n/a	1	-999	n/a	JUGO	n/a	n/a	23	PAL1	0	R1238N
2588.843	2.292	2644491	REC_EVENT	956	1	1	LABIO	JUGO	LABIO	CORBATA	23	PAL1	0	R1238N
2591.135	0.769	2646783	REC_EVENT	3248	1	1	LABIO	<>	LABIO	CORBATA	23	PAL1	0	R1238N
2591.904	1.011	2647552	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2592.915	0.022	2648563	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2592.937	0.266	2648585	TEST_ORIENT	n/a	2	2	COMIDA	COMIDA	CAPA	COMIDA	23	PAL1	0	R1238N
2593.203	0.601	2648851	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2593.804	0.0	2649452	REC_START	n/a	2	-999	n/a	COMIDA	n/a	n/a	23	PAL1	0	R1238N
2593.804	0.883	2649452	TEST_PROBE	n/a	2	2	COMIDA	COMIDA	CAPA	COMIDA	23	PAL1	0	R1238N
2594.687	1.23	2650335	REC_EVENT	883	2	2	COMIDA	COMIDA	CAPA	COMIDA	23	PAL1	0	R1238N
2595.917	1.904	2651565	REC_EVENT	2113	2	2	COMIDA	<>	CAPA	COMIDA	23	PAL1	0	R1238N
2597.821	1.0	2653469	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2598.821	0.017	2654469	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2598.838	0.265	2654486	TEST_ORIENT	n/a	3	3	JUGO	n/a	AUTO	JUGO	23	PAL1	0	R1238N
2599.103	0.618	2654751	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2599.721	0.001	2655369	TEST_PROBE	n/a	3	3	JUGO	n/a	AUTO	JUGO	23	PAL1	0	R1238N
2599.722	1.415	2655370	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2601.137	2.601	2656785	REC_EVENT	1415	3	3	JUGO	<>	AUTO	JUGO	23	PAL1	0	R1238N
2603.738	1.0	2659386	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2604.738	0.011	2660386	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2604.749	7.974	2660397	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	23	PAL1	0	R1238N
2612.723	10.929	2668371	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2623.652	0.006	2679299	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2623.658	0.266	2679305	STUDY_ORIENT	n/a	1	3	CORDERO	CORDERO	CORDERO	CERDO	24	PAL1	0	R1238N
2623.924	0.584	2679571	STUDY_ORIENT_OFF	n/a	1	3	CORDERO	CORDERO	CORDERO	CERDO	24	PAL1	0	R1238N
2624.508	4.017	2680155	STUDY_PAIR	n/a	1	3	CORDERO	CORDERO	CORDERO	CERDO	24	PAL1	0	R1238N
2628.525	1.017	2684172	PAIR_OFF	n/a	1	3	CORDERO	CORDERO	CORDERO	CERDO	24	PAL1	0	R1238N
2629.542	0.267	2685189	STUDY_ORIENT	n/a	2	2	SAL	SAL	ESCOBA	SAL	24	PAL1	0	R1238N
2629.809	0.599	2685456	STUDY_ORIENT_OFF	n/a	2	2	SAL	SAL	ESCOBA	SAL	24	PAL1	0	R1238N
2630.408	4.017	2686055	STUDY_PAIR	n/a	2	2	SAL	SAL	ESCOBA	SAL	24	PAL1	0	R1238N
2634.425	1.017	2690072	PAIR_OFF	n/a	2	2	SAL	SAL	ESCOBA	SAL	24	PAL1	0	R1238N
2635.442	0.267	2691089	STUDY_ORIENT	n/a	3	1	CUERDA	n/a	CORDEL	CUERDA	24	PAL1	0	R1238N
2635.709	0.716	2691356	STUDY_ORIENT_OFF	n/a	3	1	CUERDA	n/a	CORDEL	CUERDA	24	PAL1	0	R1238N
2636.425	4.017	2692072	STUDY_PAIR	n/a	3	1	CUERDA	n/a	CORDEL	CUERDA	24	PAL1	0	R1238N
2640.442	1.001	2696089	PAIR_OFF	n/a	3	1	CUERDA	n/a	CORDEL	CUERDA	24	PAL1	0	R1238N
2641.443	0.0	2697090	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2641.443	12.884	2697090	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2654.327	0.001	2709974	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2654.328	0.016	2709975	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2654.344	0.251	2709991	TEST_ORIENT	n/a	3	1	CUERDA	n/a	CORDEL	CUERDA	24	PAL1	0	R1238N
2654.595	0.549	2710242	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2655.144	0.002	2710791	TEST_PROBE	n/a	3	1	CUERDA	n/a	CORDEL	CUERDA	24	PAL1	0	R1238N
2655.146	3.416	2710793	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2658.562	0.6	2714209	REC_EVENT	3416	3	1	CUERDA	<>	CORDEL	CUERDA	24	PAL1	0	R1238N
2659.162	0.373	2714809	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2659.535	0.627	2715182	REC_EVENT	4389	3	1	CUERDA	<>	CORDEL	CUERDA	24	PAL1	0	R1238N
2660.162	0.016	2715809	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2660.178	0.267	2715825	TEST_ORIENT	n/a	2	2	SAL	SAL	ESCOBA	SAL	24	PAL1	0	R1238N
2660.445	0.7	2716092	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2661.145	0.001	2716792	TEST_PROBE	n/a	2	2	SAL	SAL	ESCOBA	SAL	24	PAL1	0	R1238N
2661.146	1.059	2716793	REC_START	n/a	2	-999	n/a	SAL	n/a	n/a	24	PAL1	0	R1238N
2662.205	2.957	2717852	REC_EVENT	1059	2	2	SAL	SAL	ESCOBA	SAL	24	PAL1	0	R1238N
2665.162	1.001	2720809	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2666.163	0.016	2721810	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2666.179	0.267	2721826	TEST_ORIENT	n/a	1	3	CORDERO	CORDERO	CORDERO	CERDO	24	PAL1	0	R1238N
2666.446	0.7	2722093	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2667.146	0.001	2722793	TEST_PROBE	n/a	1	3	CORDERO	CORDERO	CORDERO	CERDO	24	PAL1	0	R1238N
2667.147	1.5	2722794	REC_START	n/a	1	-999	n/a	CORDERO	n/a	n/a	24	PAL1	0	R1238N
2668.647	2.516	2724293	REC_EVENT	1500	1	3	CORDERO	CORDERO	CORDERO	CERDO	24	PAL1	0	R1238N
2671.163	1.0	2726809	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2672.163	0.011	2727809	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2672.174	8.307	2727820	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	24	PAL1	0	R1238N
2680.481	10.928	2736127	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2691.409	0.007	2747055	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2691.416	0.268	2747062	STUDY_ORIENT	n/a	1	3	TELEFONO	PISO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2691.684	0.665	2747330	STUDY_ORIENT_OFF	n/a	1	3	TELEFONO	PISO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2692.349	4.018	2747995	STUDY_PAIR	n/a	1	3	TELEFONO	PISO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2696.367	1.016	2752013	PAIR_OFF	n/a	1	3	TELEFONO	PISO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2697.383	0.268	2753029	STUDY_ORIENT	n/a	2	2	PISO	n/a	PISO	RELOJ	25	PAL1	0	R1238N
2697.651	0.749	2753297	STUDY_ORIENT_OFF	n/a	2	2	PISO	n/a	PISO	RELOJ	25	PAL1	0	R1238N
2698.4	4.017	2754046	STUDY_PAIR	n/a	2	2	PISO	n/a	PISO	RELOJ	25	PAL1	0	R1238N
2702.417	1.017	2758063	PAIR_OFF	n/a	2	2	PISO	n/a	PISO	RELOJ	25	PAL1	0	R1238N
2703.434	0.268	2759080	STUDY_ORIENT	n/a	3	1	CHALECO	RELOJ	CHALECO	TALLO	25	PAL1	0	R1238N
2703.702	0.666	2759348	STUDY_ORIENT_OFF	n/a	3	1	CHALECO	RELOJ	CHALECO	TALLO	25	PAL1	0	R1238N
2704.368	4.017	2760014	STUDY_PAIR	n/a	3	1	CHALECO	RELOJ	CHALECO	TALLO	25	PAL1	0	R1238N
2708.385	1.0	2764031	PAIR_OFF	n/a	3	1	CHALECO	RELOJ	CHALECO	TALLO	25	PAL1	0	R1238N
2709.385	0.0	2765031	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2709.385	6.635	2765031	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2716.02	0.001	2771666	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2716.021	0.016	2771667	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2716.037	0.266	2771683	TEST_ORIENT	n/a	3	1	CHALECO	RELOJ	CHALECO	TALLO	25	PAL1	0	R1238N
2716.303	0.717	2771948	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2717.02	0.001	2772665	TEST_PROBE	n/a	3	1	CHALECO	RELOJ	CHALECO	TALLO	25	PAL1	0	R1238N
2717.021	1.325	2772666	REC_START	n/a	3	-999	n/a	RELOJ	n/a	n/a	25	PAL1	0	R1238N
2718.346	0.902	2773991	REC_EVENT	1325	3	1	CHALECO	CHALECO	CHALECO	TALLO	25	PAL1	0	R1238N
2719.248	1.79	2774893	REC_EVENT	2227	3	1	CHALECO	RELOJ	CHALECO	TALLO	25	PAL1	0	R1238N
2721.038	1.0	2776683	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2722.038	0.015	2777683	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2722.053	0.267	2777698	TEST_ORIENT	n/a	2	2	PISO	n/a	PISO	RELOJ	25	PAL1	0	R1238N
2722.32	0.668	2777965	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2722.988	0.0	2778633	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2722.988	4.017	2778633	TEST_PROBE	n/a	2	2	PISO	n/a	PISO	RELOJ	25	PAL1	0	R1238N
2727.005	0.882	2782650	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2727.887	0.118	2783532	REC_EVENT	4899	2	2	PISO	<>	PISO	RELOJ	25	PAL1	0	R1238N
2728.005	0.017	2783650	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2728.022	0.266	2783667	TEST_ORIENT	n/a	1	3	TELEFONO	PISO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2728.288	0.551	2783933	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2728.839	0.0	2784484	TEST_PROBE	n/a	1	3	TELEFONO	PISO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2728.839	1.643	2784484	REC_START	n/a	1	-999	n/a	PISO	n/a	n/a	25	PAL1	0	R1238N
2730.482	2.374	2786127	REC_EVENT	1643	1	3	TELEFONO	TELEFONO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2732.856	0.757	2788501	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2733.613	0.254	2789258	REC_EVENT	4774	1	3	TELEFONO	PISO	VENTILADOR	TELEFONO	25	PAL1	0	R1238N
2733.867	0.003	2789512	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2733.87	7.704	2789515	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	25	PAL1	0	R1238N
2741.574	10.929	2797219	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2752.503	0.006	2808148	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2752.509	0.266	2808154	STUDY_ORIENT	n/a	1	1	CUERVO	n/a	ROBLE	CUERVO	26	PAL1	0	R1238N
2752.775	0.75	2808420	STUDY_ORIENT_OFF	n/a	1	1	CUERVO	n/a	ROBLE	CUERVO	26	PAL1	0	R1238N
2753.525	4.018	2809170	STUDY_PAIR	n/a	1	1	CUERVO	n/a	ROBLE	CUERVO	26	PAL1	0	R1238N
2757.543	1.016	2813188	PAIR_OFF	n/a	1	1	CUERVO	n/a	ROBLE	CUERVO	26	PAL1	0	R1238N
2758.559	0.267	2814204	STUDY_ORIENT	n/a	2	2	CORREO	ROBLE	CORREO	MANGA	26	PAL1	0	R1238N
2758.826	0.733	2814471	STUDY_ORIENT_OFF	n/a	2	2	CORREO	ROBLE	CORREO	MANGA	26	PAL1	0	R1238N
2759.559	4.018	2815204	STUDY_PAIR	n/a	2	2	CORREO	ROBLE	CORREO	MANGA	26	PAL1	0	R1238N
2763.577	1.017	2819222	PAIR_OFF	n/a	2	2	CORREO	ROBLE	CORREO	MANGA	26	PAL1	0	R1238N
2764.594	0.266	2820239	STUDY_ORIENT	n/a	3	3	MANGUERA	n/a	PATO	MANGUERA	26	PAL1	0	R1238N
2764.86	0.616	2820505	STUDY_ORIENT_OFF	n/a	3	3	MANGUERA	n/a	PATO	MANGUERA	26	PAL1	0	R1238N
